title,genres,imdbId,tmdbId
"Freshman, The (1925)",Comedy,15841,42359
Greed (1924),Drama,15881,1405
"Jazz Singer, The (1927)",Drama|Musical|Romance,18037,939
"Steamboat Bill, Jr. (1928)",Comedy|Romance,19421,25768
"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,20530,626
Little Caesar (1931),Crime|Drama,21079,27899
Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,22718,48365
Scarface (1932),Crime|Drama,23427,877
Dinner at Eight (1933),Comedy|Drama|Romance,23948,39130
Gold Diggers of 1933 (1933),Musical,24069,31511
"Atalante, L' (1934)",Comedy|Drama|Romance,24844,43904
Fury (1936),Drama|Film-Noir,27652,14615
Libeled Lady (1936),Comedy|Romance,27884,31773
Mr. Deeds Goes to Town (1936),Comedy|Romance,27996,24807
Camille (1936),Drama|Romance,28683,43874
Captains Courageous (1937),Adventure|Drama,28691,16515
Stage Door (1937),Drama,29604,43864
Holiday (1938),Comedy|Drama|Romance,30241,16274
"Roaring Twenties, The (1939)",Crime|Drama|Thriller,31867,37698
Wuthering Heights (1939),Drama|Romance,32145,3084
"Letter, The (1940)",Drama|Film-Noir,32701,17801
Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,33712,38914
Random Harvest (1942),Drama|Romance,35238,22387
Tales of Manhattan (1942),Comedy|Drama,35415,27655
Day of Wrath (Vredens dag) (1943),Drama,36506,41391
"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,37077,42879
Mr. Skeffington (1944),Drama|Romance,37094,43307
Great Expectations (1946),Drama,38574,14320
"Stranger, The (1946)",Drama|Film-Noir|Thriller,38991,20246
Easter Parade (1948),Musical|Romance,40308,29380
"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,40525,3766
"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,40876,41609
Unfaithfully Yours (1948),Comedy,40919,33115
"Letter to Three Wives, A (1949)",Comedy|Drama,41587,45578
Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,42200,25209
King Solomon's Mines (1950),Action|Adventure|Romance,42646,43388
"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,42804,800
"Star Is Born, A (1954)",Drama|Musical,47522,3111
The Wild One (1953),Drama,47677,28696
Confidential Report (1955),Crime|Drama|Mystery|Thriller,48393,44026
Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,48434,803
Teacher's Pet (1958),Comedy|Romance,52278,43137
"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,53115,34528
Pickpocket (1959),Crime|Drama,53168,690
When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,54144,36872
"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,55233,34530
Advise and Consent (1962),Drama,55728,17185
Harakiri (Seppuku) (1962),Drama,56058,14537
"Music Man, The (1962)",Children|Comedy|Musical|Romance,56262,13671
Mutiny on the Bounty (1962),Adventure|Drama|Romance,56264,11085
"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,56905,52705
"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,58213,10299
Onibaba (1964),Drama|Horror|War,58430,3763
Robinson Crusoe on Mars (1964),Sci-Fi,58530,7348
"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,58946,17295
"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,59026,13187
Major Dundee (1965),Adventure|War|Western,59418,29715
"Thousand Clowns, A (1965)",Comedy|Drama|Romance,59798,42731
Andrei Rublev (Andrey Rublyov) (1969),Drama|War,60107,895
Au Hasard Balthazar (1966),Crime|Drama,60138,20108
Batman (1966),Action|Adventure|Comedy,60153,2661
Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,60802,789
Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,61101,45706
Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,61882,17905
Play Time (a.k.a. Playtime) (1967),Comedy,62136,10227
Point Blank (1967),Action|Crime|Drama|Thriller,62138,26039
Titicut Follies (1967),Documentary|Drama,62374,41212
Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,62687,9929
"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,62759,20873
Sympathy for the Devil (1968),Documentary|Musical,63665,50789
"Yours, Mine and Ours (1968)",Children|Comedy,63829,27983
"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,65772,2860
Performance (1970),Crime|Drama|Thriller,66214,26606
"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,66565,20848
Zabriskie Point (1970),Drama|Romance,66601,2998
Duel (1971),Action|Mystery|Thriller,67023,839
They Call Me Trinity (1971),Comedy|Western,67355,9394
"Topo, El (1970)",Fantasy|Western,67866,13041
Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,68503,18250
Charley Varrick (1973),Crime|Drama|Thriller,69865,27331
Dark Star (1974),Comedy|Sci-Fi|Thriller,69945,1410
Sisters (1973),Horror|Thriller,70698,22307
Turkish Delight (Turks fruit) (1973),Drama|Romance,70842,21035
California Split (1974),Comedy|Drama,71269,32044
Emmanuelle (1974),Drama|Romance,71464,24402
Gone in 60 Seconds (1974),Action|Crime|Drama,71571,16246
"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,71615,8327
"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,72901,9385
French Connection II (1975),Action|Crime|Drama|Thriller,73018,10711
"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,73179,43430
"Passenger, The (Professione: reporter) (1975)",Drama,73580,9652
Trilogy of Terror (1975),Horror|Thriller,73820,38783
1900 (Novecento) (1976),Drama|War,74084,3870
Futureworld (1976),Sci-Fi|Thriller,74559,10640
Harlan County U.S.A. (1976),Documentary,74605,33324
Silver Streak (1976),Action|Comedy|Crime,75223,11558
High Anxiety (1977),Comedy|Thriller,76141,12535
"New York, New York (1977)",Drama|Musical|Romance,76451,12637
"Turning Point, The (1977)",Drama|Romance,76843,61280
Five Deadly Venoms (1978),Action,77559,13481
Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,77655,13514
"Clonus Horror, The (1979)",Horror|Sci-Fi,78062,98851
Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,78252,11537
Hair (1979),Comedy|Drama|Musical,79261,10654
Love at First Bite (1979),Comedy|Horror|Romance,79489,18966
"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,81874,64353
Smiley's People (1982),Drama|Mystery,83480,149645
Blue Thunder (1983),Action|Crime|Drama,85255,6341
"Day After, The (1983)",Drama|Sci-Fi,85404,7012
Eddie Murphy Delirious (1983),Comedy|Documentary,85474,15251
"Norte, El (1984)",Adventure|Drama,85482,17435
Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,86491,15301
Boy Meets Girl (1984),Drama,86994,63418
Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,87065,48677
"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,87225,1884
"Silent Night, Deadly Night (1984)",Horror|Thriller,88117,27414
"Times of Harvey Milk, The (1984)",Documentary,88275,33138
What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,88461,8221
Anne of Green Gables (1985),Children|Drama,88727,17663
Death of a Salesman (1985),Drama,89006,12615
Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,89110,10372
Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,89374,9056
"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,89869,10176
Spies Like Us (1985),Comedy,90056,9080
White Nights (1985),Drama,90319,16082
'Round Midnight (1986),Drama|Musical,90557,14670
Club Paradise (1986),Comedy,90856,26555
"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,91670,24657
"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,92263,11471
"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,92337,
G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,93066,17421
Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,93171,22572
"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,93412,4043
Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,93777,8852
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,93978,30421
"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,94357,18305
"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,94791,8677
Dominick and Eugene (1988),Drama,95050,49314
Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,95444,16296
Moonwalker (1988),Musical,95655,13192
Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,95715,18917
Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,96386,4271
Lonesome Dove (1989),Adventure|Drama|Western,96639,13057
Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,97814,16859
Almost an Angel (1990),Comedy,99018,25943
Cry-Baby (1990),Comedy|Musical|Romance,99329,9768
Bullet in the Head (1990),Action|Drama|War,99426,11909
Ghost Dad (1990),Comedy|Fantasy,99654,10485
It (1990),Drama|Fantasy|Horror|Mystery|Thriller,99864,2670
Ju Dou (1990),Drama,99902,41821
"Krays, The (1990)",Drama,99951,21344
Lionheart (1990),Action,100029,9399
Nuns on the Run (1990),Comedy|Crime,100280,11131
Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,100339,14571
State of Grace (1990),Crime|Drama|Thriller,100685,1662
35 Up (1991),Documentary,101254,20562
Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,101258,18311
Begotten (1990),Drama|Horror,101420,1483
Dutch (1991),Comedy,101786,25330
Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,102015,4539
Johnny Stecchino (1991),Comedy,102164,12776
Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,102293,17467
Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,102395,34376
Only Yesterday (Omohide poro poro) (1991),Animation|Drama,102587,15080
Other People's Money (1991),Comedy|Drama|Romance,102609,6463
Quigley Down Under (1990),Adventure|Drama|Western,102744,9588
Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,103516,215993
Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,103923,13995
City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,103950,11198
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,104652,11621
"Stolen Children (Ladro di bambini, Il) (1992)",Drama,104663,47714
Ladybugs (1992),Comedy,104670,19087
"Mambo Kings, The (1992)",Drama|Musical,104802,40082
Shining Through (1992),Drama|Romance|Thriller|War,105391,31962
Sidekicks (1992),Action|Adventure|Children|Comedy,105402,22590
"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,105682,48150
Visions of Light: The Art of Cinematography (1992),Documentary,105764,41778
Bad Boy Bubby (1993),Drama,106341,14135
Barbarians at the Gate (1993),Drama,106356,27678
Fortress (1992),Action|Sci-Fi,106950,12088
Mr. Nanny (1993),Action|Children|Comedy,107612,19371
"Snapper, The (1993)",Comedy|Drama,108170,12664
Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,108188,7500
"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,108941,13519
"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,109552,18998
Freaked (1993),Comedy|Sci-Fi,109838,17796
Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,110200,17809
Major League II (1994),Comedy,110442,11067
My Father the Hero (1994),Comedy|Romance,110612,10486
"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,110917,19223
"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,112040,152426
"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,113556,51038
Last of the Dogmen (1995),Adventure|Western,113617,30718
Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,113824,37797
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,114563,12613
"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,115940,37563
"Late Shift, The (1996)",Comedy,116835,30330
Pusher (1996),Crime|Thriller,117407,2061
Emma (1996),Romance,118308,12254
"Boxer, The (1997)",Drama|Thriller,118760,16992
Gummo (1997),Drama,119237,18415
Nirvana (1997),Action|Sci-Fi,119794,8765
"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,120131,9732
From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,120570,30983
Beowulf (1999),Action|Horror|Sci-Fi,120604,5470
RKO 281 (1999),Drama,120801,50008
From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,120860,12095
Gia (1998),Drama|Romance,123865,14533
Thursday (1998),Action|Crime|Thriller,124901,9812
Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,127357,8697
Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,130414,7096
Brave New World (1998),Sci-Fi,145600,27260
Addams Family Reunion (1998),Children|Comedy|Fantasy,146402,11508
Purgatory (1999),Fantasy|Western,158131,23356
Bleeder (1999),Drama|Thriller,161292,17985
Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,164961,9597
Candyman 3: Day of the Dead (1999),Horror,165662,12485
"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,169590,17074
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,169858,18491
Style Wars (1983),Documentary,177262,29587
In July (Im Juli) (2000),Comedy|Romance,177858,3716
Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,181627,21348
Taxi 2 (2000),Action|Comedy,183869,2332
If These Walls Could Talk 2 (2000),Drama|Romance,206036,28031
"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,207275,110147
"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,209463,43423
2046 (2004),Drama|Fantasy|Romance|Sci-Fi,212712,844
Bartleby (2001),Comedy|Drama,230025,53048
Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,233298,16234
Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,235198,11075
"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,235618,16171
Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,239655,36246
Paradise Lost 2: Revelations (2000),Documentary,239894,17208
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,250223,2899
Daria: Is It Fall Yet? (2000),Animation|Comedy,250440,44756
Late Night Shopping (2001),Comedy,250491,18088
61* (2001),Drama,250934,20536
Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,260991,2440
Ripley's Game (2002),Drama|Thriller,265651,10955
Jalla! Jalla! (2000),Comedy|Drama|Romance,269389,10978
Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,270688,81540
"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,271946,11847
Darkness (2002),Horror|Mystery,273517,11056
Blood: The Last Vampire (2000),Action|Animation|Horror,275230,919
Blueberry (2004),Adventure|Western,276830,10046
American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,283877,10726
Ali G Indahouse (2002),Comedy,284837,9298
Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,285005,13899
Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,285492,437
Pulse (Kairo) (2001),Horror|Mystery|Thriller,286751,27324
Dog Days (Hundstage) (2001),Drama,290661,9025
My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,293715,11178
Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,298482,10981
Undertaking Betty (Plots with a View) (2002),Comedy|Romance,298504,10918
Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,301167,36222
Fubar (2002),Comedy,302585,13984
"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,304262,16184
Dead End (2003),Comedy|Horror|Mystery|Thriller,308152,11427
Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,310775,4689
Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,311361,16209
Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,312843,12720
Battlestar Galactica (2003),Drama|Sci-Fi|War,314979,206216
"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,318081,10077
"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,318403,11430
Oasis (2002),Drama|Romance,320193,26955
Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,323807,38970
"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,328832,55931
"Brown Bunny, The (2003)",Drama,330099,12703
Ju-on: The Curse (2000),Horror,330500,32250
11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,331811,9282
Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,334541,10891
Bring It On Again (2004),Comedy,334965,12540
"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,337103,60672
And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,337824,24241
Nicotina (2003),Action|Comedy|Drama,337930,11556
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,338763,3177
In Hell (2003),Action|Drama|Thriller,339135,19277
Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,339291,11774
Helen of Troy (2003),Action|Adventure|Drama|Romance,340477,19341
"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,342492,4972
"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,344510,2841
Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,345549,11606
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,347246,12140
"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,347618,15370
"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,351817,12496
"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,352343,29987
Ginger Snaps: Unleashed (2004),Horror|Thriller,353489,10361
'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,355987,36763
Comic Book: The Movie (2004),Comedy,361462,25757
Intimate Strangers (Confidences trop intimes) (2004),Drama,363532,21200
Down to the Bone (2004),Drama,363579,40876
Ju-on: The Grudge (2002),Horror,364385,11838
Old Boy (2003),Mystery|Thriller,364569,670
Red Lights (Feux rouges) (2004),Drama,365190,25500
Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,365265,12583
One Missed Call (Chakushin ari) (2003),Horror|Mystery,366292,9694
"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,366627,9667
